,Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,P_vol,Sn_vol,As_vol,N_vol,V_vol,Mo_vol,Mn_vol,Ni_vol,Bi_vol,Te_vol,Fe_vol,Ti_vol,Nb_vol,S_vol,Ge_vol,F_vol,Ta_vol,Sb_vol,Cr_vol,Si_vol,Co_vol,Mg_vol,W_vol,Sr_vol,Se_vol,Pr_vol,Ba_vol,O_vol,Cu_vol,P_vol_dis,Sn_vol_dis,As_vol_dis,N_vol_dis,V_vol_dis,Mo_vol_dis,Mn_vol_dis,Ni_vol_dis,Bi_vol_dis,Te_vol_dis,Fe_vol_dis,Ti_vol_dis,Nb_vol_dis,S_vol_dis,Ge_vol_dis,F_vol_dis,Ta_vol_dis,Sb_vol_dis,Cr_vol_dis,Si_vol_dis,Co_vol_dis,Mg_vol_dis,W_vol_dis,Sr_vol_dis,Se_vol_dis,Pr_vol_dis,Ba_vol_dis,O_vol_dis,Cu_vol_dis,helvol,geomvol,helvol_dis,geomvol_dis,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,band_gap,density,total_magnetization,elasticity,energy_dis,energy_per_atom_dis,volume_dis,formation_energy_per_atom_dis,nsites_dis,band_gap_dis,density_dis,total_magnetization_dis,elasticity_dis,elneg_r2.0,diselneg_r2.0,elneg_r2.25,diselneg_r2.25,elneg_r2.5,diselneg_r2.5,elneg_r2.75,diselneg_r2.75,elneg_r3.0,diselneg_r3.0,elneg_r3.25,diselneg_r3.25,elneg_r3.5,diselneg_r3.5,elneg_r3.75,diselneg_r3.75,elneg_r4.0,diselneg_r4.0,elneg_r4.25,diselneg_r4.25,elneg_r4.5,diselneg_r4.5,elneg_r4.75,diselneg_r4.75,elneg_r5.0,diselneg_r5.0,elneg_r5.25,diselneg_r5.25,elneg_r5.5,diselneg_r5.5,elneg_r5.75,diselneg_r5.75,elneg_r6.0,diselneg_r6.0,elneg_r6.25,diselneg_r6.25,elneg_r6.5,diselneg_r6.5,elneg_r6.75,diselneg_r6.75,elneg_r7.0,diselneg_r7.0,elneg_r7.25,diselneg_r7.25,elneg_r7.5,diselneg_r7.5,elneg_r7.75,diselneg_r7.75,elneg_r8.0,diselneg_r8.0,elneg_r8.25,diselneg_r8.25,elneg_r8.5,diselneg_r8.5,elneg_r8.75,diselneg_r8.75,elneg_r9.0,diselneg_r9.0,elneg_r9.25,diselneg_r9.25,elneg_r9.5,diselneg_r9.5,elneg_r9.75,diselneg_r9.75,elneg_r10.0,diselneg_r10.0,elneg_r10.25,diselneg_r10.25,elneg_r10.5,diselneg_r10.5,elneg_r10.75,diselneg_r10.75,elneg_r11.0,diselneg_r11.0,elneg_r11.25,diselneg_r11.25,elneg_r11.5,diselneg_r11.5,elneg_r11.75,diselneg_r11.75,elneg_r12.0,diselneg_r12.0,elneg_r12.25,diselneg_r12.25,elneg_r12.5,diselneg_r12.5,elneg_r12.75,diselneg_r12.75,elneg_r13.0,diselneg_r13.0,elneg_r13.25,diselneg_r13.25,elneg_r13.5,diselneg_r13.5,elneg_r13.75,diselneg_r13.75,elneg_r14.0,diselneg_r14.0,elneg_r14.25,diselneg_r14.25,elneg_r14.5,diselneg_r14.5,elneg_r14.75,diselneg_r14.75,elneg_r15.0,diselneg_r15.0
175,mvc-1200008653,mp-1043519,mp-1043652,MgV(Si2O5)2,intercalation,P4/ncc,2.06,154,442,318,911,0.16,0.09,0.0,0.0,0.0,0.0,4.660660507018697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.64264202807479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.606605070186966,0.0,0.0,0.0,0.0,0.0,4.962787578894425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8511503155777,0.0,4.962787578894425,0.0,0.0,0.0,0.0,0.0,49.62787578894425,0.0,6879.524,833.2260000000001,7838.8,773.1010000000001,-486.60494563,-7.60320227546875,805.9986321016568,-3.03802691875,64,1.8762,2.8643935008465555,2.94229585,2.8643935008465555,-463.78620262,-7.729770043666665,858.2474509731445,-2.967205327166666,60,2.3436000000000003,2.5019120483022443,0.982112975,2.5019120483022443,0.0,0.02395,0.000271,0.015509,0.126001,0.10557000000000001,0.22233000000000003,0.22612,0.012293,0.132599,0.10128999999999999,0.094169,0.097372,0.096595,0.26107199999999997,0.304931,0.25113,0.252393,0.2405,0.20673899999999998,0.21428000000000003,0.193224,0.272067,0.258681,0.259703,0.20480500000000001,0.11286500000000001,0.169127,0.172836,0.129196,0.184551,0.275285,0.129768,0.08112,0.11569600000000001,0.11414200000000001,0.162392,0.11332,0.045653,0.234329,0.157799,0.090546,0.06376,0.064163,0.105974,0.19728900000000002,0.134475,0.136956,0.21583899999999998,0.13913,0.095523,0.10458699999999999,0.193775,0.018654,0.030019,0.00479,0.007843000000000001,0.007337000000000001,0.003144,0.004738,0.009719,6e-06,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,mvc-1200008341,mp-1043183,mp-1043320,MgCu3(NiO3)4,intercalation,Im3,3.32,84,474,277,1572,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74012874296301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.220386228889026,15.555096557222257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.240800606341626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3102001515854065,0.0,0.0,0.0,0.0,0.0,63.722401819024846,15.930600454756211,167.165,180.362,167.65400000000002,176.111,-97.85065359,-4.8925326794999995,188.3168188493689,-0.9340645297499997,20,0.0,5.658461721824835,3.0181741,5.658461721824835,-89.38837768,-4.7046514568421065,192.8628336676634,-0.6222815602631583,19,0.0,5.3158200062248255,8.9319922,5.3158200062248255,0.0,1.4999999999999999e-05,0.0043490000000000004,0.041538,0.40518699999999996,0.460786,1.314622,1.562481,0.373267,0.154416,0.175618,0.18396099999999999,0.25366500000000003,0.269895,0.33865100000000004,0.31916500000000003,0.205603,0.168907,0.064638,0.300846,0.706913,0.38005900000000004,0.059366999999999996,0.035483999999999995,0.021598,0.047287,0.036566,0.029882,0.00011999999999999999,3.7e-05,0.000651,0.002433,0.035457,0.041444999999999996,0.0037270000000000003,0.001363,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,mvc-1200005026,mvc-5026,mp-1117059,Mg0 –1WO3,intercalation,Pbnm,1.59,209,1566,332,2483,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.928129195909875,0.0,0.0,0.0,0.0,53.78438758772962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59593878308344,17.59593878308344,0.0,0.0,0.0,0.0,52.78781634925031,0.0,262.486,212.914,325.769,216.933,-139.19077285,-6.9595386425,227.32518277715084,-2.3770036752500006,20,2.5393,7.484182407498403,1.99999995,7.484182407498403,-120.13544092,-7.5084650575,223.11307310929908,-2.1813800884375008,16,1.8967,6.901906315005304,0.0,6.901906315005304,0.074766,0.449586,0.018625,0.179026,0.125494,0.007678,1.8556150000000002,0.874066,0.076571,0.836037,0.167914,0.335082,0.278721,0.18931199999999998,0.086726,0.148257,0.39360300000000004,0.389203,0.353046,0.08417999999999999,0.11389500000000001,0.083552,0.156272,0.288785,0.11376800000000001,0.09765499999999999,0.163113,0.018571,0.021858000000000002,0.018603,1.2e-05,0.000405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,mvc-1200009041,mp-1117059,mp-1044170,Mg0 –0.5CrPO5,intercalation,Fddd,3.82,153,553,584,2111,0.13,0.09,12.081148669241829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.081148669241829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.40574334620914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.928129195909875,0.0,0.0,0.0,0.0,53.78438758772962,0.0,606.684,313.751,262.486,212.914,-120.13544092,-7.5084650575,223.11307310929908,-2.1813800884375008,16,1.8967,6.901906315005304,0.0,6.901906315005304,-195.57555575,-6.984841276785715,331.0943445455527,-2.0991715908418374,28,0.5163,3.2693139104955136,0.999818675,3.2693139104955136,0.010733,0.074766,0.028256,0.018625,0.513703,0.125494,0.658903,1.8556150000000002,0.267768,0.076571,0.13816099999999998,0.167914,0.29061,0.278721,0.42055,0.086726,0.270108,0.39360300000000004,0.18689,0.353046,0.30204699999999995,0.11389500000000001,0.293112,0.156272,0.141004,0.11376800000000001,0.1209,0.163113,0.13222,0.021858000000000002,0.0359,1.2e-05,0.10871099999999999,0.0,0.014804,0.0,0.026646,0.0,0.004651,0.0,0.030558999999999996,0.0,0.003759,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,mvc-1200000786,mp-1042648,mp-1043363,Mg0 –0.5Mn2O3,intercalation,Cmcm,2.78,158,744,438,2064,0.22,0.09,0.0,0.0,0.0,0.0,0.0,0.0,33.43228517044884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.14842775567325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25780911343446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.314452278358615,0.0,0.0,0.0,0.0,0.0,49.88671367015169,0.0,246.321,230.174,256.626,230.923,-160.99581083,-7.317991401363638,240.5450092251689,-2.143686046030909,22,0.0,4.694940436308831,17.9311413,4.694940436308831,-146.70470213,-7.335235106499999,239.28965546965625,-1.803932711633999,20,0.0,4.382244129070177,7.98693045,4.382244129070177,0.08671799999999999,0.17372100000000001,0.23173600000000003,0.25875,0.026604000000000003,0.045370999999999995,0.388492,0.24788600000000002,0.44185399999999997,0.471213,0.144707,0.165825,0.070781,0.101701,0.195392,0.182013,0.17488399999999998,0.142701,0.087711,0.088776,0.093813,0.10047400000000001,0.335785,0.143677,0.195892,0.392967,0.09274099999999999,0.08819199999999999,0.23698400000000003,0.228122,0.019097,0.040945,0.054763,0.023534,0.150054,0.13508399999999998,0.162705,0.189159,0.201253,0.185585,0.201031,0.12193,0.097831,0.146988,0.130985,0.072345,0.138424,0.16405,0.037593,0.076364,0.002167,0.012499,1e-06,0.000129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,mvc-1200015888,mvc-15888,mp-1045734,Mg0.5 –1VO3,intercalation,Pbnm,2.47,217,894,537,2209,0.1,0.09,0.0,0.0,0.0,0.0,19.72734506523488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86367253261744,0.0,0.0,0.0,0.0,0.0,59.18203519570465,0.0,0.0,0.0,0.0,0.0,20.08255960529362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08255960529362,0.0,0.0,0.0,0.0,0.0,60.24767881588087,0.0,230.321,190.091,258.961,190.073,-140.62162205,-7.031081102500001,199.17779798077274,-2.689346239250001,20,0.9187000000000004,4.109948757297611,0.99999985,4.109948757297611,-127.62292695,-7.0901626083333325,202.76423344209263,-2.444272200277778,18,1.722,3.6391612466933734,1.44e-05,3.6391612466933734,0.19405899999999998,0.162972,0.11901500000000001,0.074428,0.362202,0.263421,0.993611,1.543407,0.729336,0.4946,0.23925700000000003,0.050230000000000004,0.19693,0.280622,0.20328800000000002,0.41793500000000006,0.345438,0.192449,0.13348800000000002,0.046721,0.114481,0.26913000000000004,0.140235,0.11437699999999999,0.19248099999999999,0.071889,0.035991,0.017474,0.000188,0.00034500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,mvc-1200015888,mvc-15888,mp-1045734,Mg0.5 –1VO3,intercalation,Pbnm,2.47,217,894,537,2209,0.1,0.09,0.0,0.0,0.0,0.0,19.72734506523488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86367253261744,0.0,0.0,0.0,0.0,0.0,59.18203519570465,0.0,0.0,0.0,0.0,0.0,20.08255960529362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08255960529362,0.0,0.0,0.0,0.0,0.0,60.24767881588087,0.0,230.321,190.091,258.961,190.073,-140.62162205,-7.031081102500001,199.17779798077274,-2.689346239250001,20,0.9187000000000004,4.109948757297611,0.99999985,4.109948757297611,-127.62292695,-7.0901626083333325,202.76423344209263,-2.444272200277778,18,1.722,3.6391612466933734,1.44e-05,3.6391612466933734,0.19405899999999998,0.162972,0.11901500000000001,0.074428,0.362202,0.263421,0.993611,1.543407,0.729336,0.4946,0.23925700000000003,0.050230000000000004,0.19693,0.280622,0.20328800000000002,0.41793500000000006,0.345438,0.192449,0.13348800000000002,0.046721,0.114481,0.26913000000000004,0.140235,0.11437699999999999,0.19248099999999999,0.071889,0.035991,0.017474,0.000188,0.00034500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,mvc-1200000457,mp-1046958,mp-1047057,MgSn3(P2O7)2,intercalation,P21/c,1.39,74,288,102,399,0.03,0.09,11.637939404502808,8.728454553377105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.73278791575983,0.0,12.787568172945106,9.59067612970883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1968920432362764,0.0,0.0,0.0,0.0,0.0,44.756488605307865,0.0,3842.777,657.87,4400.1590000000015,602.1469999999998,-296.81911057,-6.74588887659091,625.6076129412743,-2.4487508970941563,44,1.9404,3.8663421133740736,0.0,3.8663421133740736,-288.06833515,-6.8587698845238085,687.4069130231712,-2.433403189812925,42,2.8992,3.401324911536149,0.0,3.401324911536149,0.035661,0.008048999999999999,0.056021,0.046511000000000004,0.26551199999999997,0.275253,0.12717699999999998,0.111553,0.145069,0.12737,0.168139,0.290484,0.151501,0.32787,0.220092,0.252463,0.40398,0.28021,0.329972,0.310732,0.339015,0.239769,0.340954,0.3397,0.304427,0.353567,0.2883,0.239052,0.196266,0.22487100000000002,0.145654,0.159871,0.163855,0.122494,0.095211,0.017986000000000002,0.051077,0.08768,0.10575,0.07801799999999999,0.044204,0.035717,0.002629,0.028662,0.0029010000000000004,0.024048,0.001436,0.016661000000000002,0.014228999999999999,9.2e-05,0.0009689999999999999,0.0011,0.0,0.00021600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,mvc-1200002276,mp-1045866,mp-1045833,Mg0 –2Mn9O13,intercalation,P1,2.76,143,673,394,1860,0.22,0.09,0.0,0.0,0.0,0.0,0.0,0.0,33.64942025600608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60471814756434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.937393333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.541642962963555,0.0,0.0,0.0,0.0,0.0,49.020679259263105,0.0,279.366,257.434,293.105,258.564,-176.52514434,-7.3552143475,265.19420367973544,-2.124116228953749,24,0.0,4.702738106938416,40.7590938,4.702738106938416,-162.27386985,-7.376084993181819,267.4637462258682,-1.8152811329495455,22,0.0,4.361039958157391,36.82376420000001,4.361039958157391,0.08782000000000001,0.165695,0.20623400000000003,0.23608099999999999,0.019837,0.040976,0.279474,0.181399,0.278515,0.41274399999999994,0.32421700000000003,0.20496199999999998,0.06034,0.093336,0.152284,0.157673,0.196571,0.107999,0.050042,0.100361,0.05512,0.062464,0.221189,0.108492,0.219228,0.30263,0.145557,0.174326,0.120075,0.180954,0.075085,0.08292999999999999,0.091377,0.023731,0.129275,0.069523,0.11972100000000001,0.12400499999999999,0.05467,0.131321,0.169694,0.090373,0.130936,0.166217,0.14566199999999999,0.20489899999999997,0.174068,0.15190499999999998,0.314117,0.24548699999999998,0.129558,0.132298,0.03773,0.035321,0.011496,0.011696999999999999,0.000106,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,mvc-1200003394,mp-1046728,mvc-2979,Mg0 –1MnF4,intercalation,P1,4.77,345,1296,1646,6178,0.32,0.09,0.0,0.0,0.0,0.0,0.0,0.0,13.20258847774502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.81035391098008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.524850233612034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.099400934448134,0.0,0.0,0.0,0.0,0.0,14.524850233612034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.113,146.941,105.864,128.515,-69.4576844,-5.788140366666667,137.69505143480168,-3.3273179326199998,12,4.0688,3.7441655023902882,5.0000284000000015,3.7441655023902882,-47.19650962,-4.719650962,151.48544570417428,-2.0875310331440002,10,0.20120000000000005,2.8704688868051362,2.99999965,2.8704688868051362,9e-06,0.22021999999999997,0.049874,0.662343,0.8886850000000001,0.8715299999999999,0.8701260000000001,0.669501,0.5809300000000001,0.112819,0.001703,0.27229000000000003,0.11336199999999999,0.439935,0.9080469999999999,0.360323,0.174628,0.050523,8.4e-05,0.13624,0.004502,0.17749700000000002,0.238911,0.026760000000000003,0.028489999999999998,1.9e-05,8e-06,0.0,0.007499,0.0,0.128867,0.0,0.004275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,mvc-1200006406,mp-1047659,mvc-14931,Mg0 –0.5MnO2,intercalation,Cmcm,3.06,270,1258,829,3853,0.2,0.09,0.0,0.0,0.0,0.0,0.0,0.0,30.51430859917244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.02861719834488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.124254251014428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.062127125507214,0.0,0.0,0.0,0.0,0.0,56.248508502028855,0.0,1279.392,511.236,129.77100000000002,134.325,-98.54268922,-7.038763515714287,142.22599341832225,-2.253894250988572,14,0.0,4.6276133318772565,8.0017832,4.6276133318772565,-332.34360702,-6.92382514625,524.3441760444779,-1.608866830736666,12,0.0371999999999999,4.4051073850297335,3.00001724375,4.4051073850297335,0.104217,0.19092699999999999,0.017580000000000002,0.28294,0.103617,0.196193,0.511283,0.675879,0.311474,0.5056229999999999,0.034257,0.175396,0.23542800000000003,0.261614,0.101607,0.289993,0.16892100000000002,0.284697,0.1255,0.025373,0.6047939999999999,0.576958,0.518462,0.201347,0.348041,0.246937,0.105648,0.049117,0.219223,0.034388999999999996,0.16608699999999998,0.002617,0.132573,0.0,0.062462000000000004,0.0,0.037736,0.0,0.026968000000000002,0.0,0.03052,0.0,0.033375,0.0,0.000227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,mvc-1200008859,mp-1043716,mp-1043783,Mg0 –1Bi2O5,intercalation,P21/c,3.43,103,673,352,2304,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.320270750141226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30067687535305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.177908910949581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5889544554747905,0.0,0.0,0.0,0.0,0.0,37.94477227737395,0.0,1276.4589999999996,438.426,1478.974,509.01,-179.39132848,-5.605979015,527.0818297129637,None,32,0.5458000000000003,6.5814279275154615,0.0,6.5814279275154615,-145.57504317,-5.199108684642857,461.88654411968537,-1.0615830469642853,28,0.0,7.160878598431295,2.5e-08,7.160878598431295,0.094592,0.139345,0.262413,0.161159,0.033796,0.0947,0.349273,0.25897,0.288199,0.178352,0.338957,0.277497,0.293916,0.29775300000000005,0.111202,0.07974500000000001,0.220036,0.134879,0.339643,0.313952,0.211869,0.181496,0.279717,0.221162,0.31251599999999996,0.24211100000000002,0.24333600000000002,0.228506,0.123672,0.344903,0.21084299999999997,0.174617,0.14804,0.165976,0.051213999999999996,0.070187,0.013719,0.183056,0.063044,0.068979,0.009994,0.085405,1e-05,0.065169,0.0,0.031723,0.0,0.000361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
