Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,Co_vol,Cl_vol,H_vol,Zr_vol,U_vol,Pr_vol,Sr_vol,Cs_vol,V_vol,Ta_vol,Ga_vol,Re_vol,Se_vol,Bi_vol,Nb_vol,C_vol,Ge_vol,P_vol,As_vol,Mn_vol,Fe_vol,Y_vol,O_vol,Ca_vol,Rb_vol,Zn_vol,Sc_vol,Pt_vol,La_vol,Sb_vol,Ti_vol,Au_vol,K_vol,Ni_vol,Mg_vol,Al_vol,Mo_vol,Na_vol,Te_vol,In_vol,Sn_vol,Pd_vol,Tl_vol,F_vol,Ba_vol,Cr_vol,S_vol,Cu_vol,B_vol,Li_vol,Si_vol,Nd_vol,W_vol,Co_vol_dis,Cl_vol_dis,H_vol_dis,Zr_vol_dis,U_vol_dis,Pr_vol_dis,Sr_vol_dis,Cs_vol_dis,V_vol_dis,Ta_vol_dis,Ga_vol_dis,Re_vol_dis,Se_vol_dis,Bi_vol_dis,Nb_vol_dis,C_vol_dis,Ge_vol_dis,P_vol_dis,As_vol_dis,Mn_vol_dis,Fe_vol_dis,Y_vol_dis,O_vol_dis,Ca_vol_dis,Rb_vol_dis,Zn_vol_dis,Sc_vol_dis,Pt_vol_dis,La_vol_dis,Sb_vol_dis,Ti_vol_dis,Au_vol_dis,K_vol_dis,Ni_vol_dis,Mg_vol_dis,Al_vol_dis,Mo_vol_dis,Na_vol_dis,Te_vol_dis,In_vol_dis,Sn_vol_dis,Pd_vol_dis,Tl_vol_dis,F_vol_dis,Ba_vol_dis,Cr_vol_dis,S_vol_dis,Cu_vol_dis,B_vol_dis,Li_vol_dis,Si_vol_dis,Nd_vol_dis,W_vol_dis
mp-300756861,mp-756861,mp-770474,La4Ti3O12,intercalation,P-1,2.3038379599999748,29.840542242451722,178.85480592458322,68.74777396514305,412.0524912174833,0.09349050986842043,0.03015843125000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2853325568734,0.0,0.0,0.0,0.0,0.0,15.7617775189578,0.0,11.82133313921835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.22519430585976,0.0,0.0,0.0,0.0,0.0,16.075064768619917,0.0,12.05629857646494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018766192154979,0.0,0.0,0.0
mp-300773699,mp-773699,mp-757008,Mg(Fe5O8)2,intercalation,R3m,2.318303290000011,31.691986946792802,150.19740942372326,73.47163760538714,348.2031484164962,0.21523117555555427,0.2068470666071436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.71340185771251,0.0,53.94144297234002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3713401857712513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.748507233059144,0.0,53.997611572894634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3748507233059146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3748507233059146,0.0,0.0,0.0
mp-300765380,mp-759570,mp-760030,V5F11,intercalation,P2_1/c,2.356289207500006,56.94798268730592,177.83605294323533,134.18591699499612,419.033172254545,0.07528438312500096,0.07693121514705936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07666081744427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16865379837739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97937694824687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95462928614311,0.0,0.0,0.0,0.0,0.0,3.995875389649374,0.0,0.0,0.0
mp-300765820,mp-753073,mp-767641,V2F7,intercalation,C2/c,2.3280750799999987,107.74299703738018,339.38183621240984,250.83378644723842,790.1063954907524,0.08995046500000115,0.10170552310606062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91262229188857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69417802160999,0.0,0.0,0.0,0.0,0.0,7.956311145944285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.251435291898373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.380023521644304,0.0,0.0,0.0,0.0,0.0,15.251435291898373,0.0,0.0,0.0
mp-300004226,mp-4226,mp-755263,CrS2,intercalation,P-3m1,2.3798753799999988,217.77942561318332,698.3359765853805,518.2878932873562,1661.9525976438028,0.04910407765624837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.42912143289208,34.85824286578416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.69121388133255,31.3824277626651,0.0,0.0,15.69121388133255,0.0,0.0,0.0
mp-300753239,mp-753239,mp-775543,SnPHO5,intercalation,P-1,2.3582712649999933,112.78675234748304,405.29053095275873,265.9817571337397,955.7850131224812,0.0,0.04764775564814805,0.0,0.0,10.55240414778217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55240414778217,0.0,0.0,0.0,0.0,52.76202073891085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55240414778217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.106648688435481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.106648688435481,0.0,0.0,0.0,0.0,45.5332434421774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.106648688435481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.106648688435481,0.0,0.0,0.0
mp-300763526,mp-757610,mp-28000,P(WO4)2,intercalation,P2_1,2.300937722500003,50.22861046602708,269.26276174590356,115.57290457004015,619.5568457656805,1.4371363636911386e-05,0.0395769657158116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.160910997450517,0.0,0.0,0.0,0.0,49.28728797960414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321821994901034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.050181755624748,0.0,0.0,0.0,0.0,48.40145404499798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.050181755624748,0.0,0.0,12.100363511249496
mp-300773943,mp-772943,mp-759350,U(WO5)2,intercalation,P2,2.3515426,25.613342241369363,171.34520708963493,60.23086540895954,402.92555377709846,0.01744831083333409,0.02644866742063634,0.0,0.0,0.0,0.0,5.121864518107386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21864518107385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.243729036214772,0.0,0.0,10.243729036214772,0.0,0.0,0.0,0.0,5.133373012669471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.33373012669471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.116775784841046,0.0,0.0,10.266746025338943
mp-300504315,mp-26765,mp-26766,V6P7O24,intercalation,P2_1/m,2.309600205000004,29.342806031260828,96.88532098691613,67.77015082507535,223.76635721287258,0.02316434491684128,0.03745283588815518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.312452993700115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.531195159316802,0.0,0.0,0.0,0.0,53.24981197480046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.061749741155328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.238708031347883,0.0,0.0,0.0,0.0,52.24699896462131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176958290192555,0.0,0.0,0.0
mp-300771529,mp-756896,mp-774945,MnV3O8,intercalation,P1,2.3455514200000005,294.90926161658024,926.6889971635428,691.7248373559213,2173.596693195325,0.0573313433333329,0.10249655703124903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.197264313193989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.065754771064663,0.0,0.0,32.5260381685173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.616632692050182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.205544230683394,0.0,0.0,41.64435384546715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.822176922733576,0.0,0.0,0.0
mp-300771667,mp-755467,mp-756506,V2NiO6,intercalation,C2/c,2.333723480000012,101.70807885537756,357.9545568336268,237.35853173048733,835.3669540556332,0.0,0.09810524716666524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21947724800309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65843174400927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109738624001546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.086072318765396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25821695629619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043036159382698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043036159382698,0.0,0.0,0.0
mp-300850160,mp-849462,mp-773514,CoO3,intercalation,P-4n2,2.3342289050000016,306.3612550409759,932.7274714141303,715.1172968887233,2177.199424262425,0.09383591650000067,0.10696967033333317,15.280382876135027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.84114862840509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.560765752270054,0.0,0.0,0.0,13.971905346112164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91571603833649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.901668711392574,0.0,0.0,0.0
mp-300763684,mp-752627,mp-761027,CoO2,intercalation,P-1,2.337401469999993,105.06512761254395,347.3212559504442,245.57938372729717,811.8292142208122,0.10521088634920693,0.05148879391304373,19.478228849014958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.956457698029915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37387461881795,0.0,0.0,0.0,19.51027977714801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02055955429602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.21644764343682,0.0,0.0,0.0
mp-300780775,mp-780775,mp-561012,Sr3Cu3(PO4)4,intercalation,Pc,2.3785093916666664,94.12765173793275,354.3196206962065,223.88350367420227,842.752545477698,0.013757373461539043,0.10354744482758704,0.0,0.0,0.0,0.0,0.0,0.0,8.421519225585413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.228692300780553,0.0,0.0,0.0,0.0,44.91476920312221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.421519225585413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9613612030727925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.615148270763724,0.0,0.0,0.0,0.0,42.460593083054896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9613612030727925,0.0,7.9613612030727925,0.0,0.0,0.0
mp-300019433,mp-19433,mp-632694,ScMo3O8,intercalation,P3m1,2.3764470599999976,57.303374580729674,278.77934723535094,136.17843605045366,662.5043601261682,0.14578880954860907,0.13560535423076914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.655631702646986,0.0,0.0,0.0,6.706953962830873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12086188849262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.32229152953684,0.0,0.0,0.0,6.790286441192105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.370859323576315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790286441192105,0.0,0.0,0.0
mp-300756781,mp-756781,mp-756435,Sr3Nb4O13,intercalation,I4/mmm,2.328080684999997,62.593981767101795,311.56092493786895,145.72383994923166,725.3389715485864,0.09809827818749994,0.020344973030303137,0.0,0.0,0.0,0.0,0.0,0.0,10.268294288853417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.691059051804556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.49594191836481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.500896289570258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.001195052760345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50388392147112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000597526380172,0.0,0.0,0.0
mp-300775900,mp-775900,mp-761042,NaCu(PO3)3,intercalation,P2_12_12_1,2.373057685,81.12009126585023,241.8991888484186,192.50265598632728,574.040729092006,0.011154311339287126,0.08569907772222063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.484033356905154,0.0,0.0,0.0,0.0,52.45210007071546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8280111189683845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8280111189683845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.306013311104202,0.0,0.0,0.0,0.0,48.918039933312606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.435337770368067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.435337770368067,0.0,5.435337770368067,0.0,0.0,0.0
mp-300770286,mp-770286,mp-755757,Sn(BO3)2,intercalation,P-1,2.315246315000004,104.22452434589194,326.9511024141932,241.30544592445446,756.9723350496498,0.0950749586363635,0.059527572604165975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.600999344745524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.433499890790921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866999781581843,14.866999781581843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.078436586959896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.346406097826649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.692812195653298,22.039218293479948,0.0,0.0,0.0
mp-300765810,mp-753504,mp-753925,Nb4VO12,intercalation,P1,2.39181960333334,126.54488682844864,592.4215266857777,302.6725410178824,1416.9654209637085,0.05234654436974751,0.0266205668020838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.420148815986837,0.0,0.0,0.0,0.0,0.0,17.68059526394735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.04178579184205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.437125392749289,0.0,0.0,0.0,0.0,0.0,17.748501570997156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.245504712991476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.311376178247869,0.0,0.0,0.0
mp-300771711,mp-771711,mp-757605,V3CoO8,intercalation,C2/m,2.338337840000002,145.85170213674232,593.1726047224115,341.05055413475367,1387.0379472737784,0.024070063095237515,0.04056868598958197,6.740261345960064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.220784037880193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.922090767680515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.480522691920129,0.0,0.0,0.0,6.664126238173635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.992378714520907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.31300990538908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.65650495269454,0.0,0.0,0.0
mp-300559117,mp-549671,mp-25544,KMnO2,intercalation,C2/m,2.342277085,201.55105526544025,618.1155128044649,472.08841820580926,1447.7978015249219,0.23894660062499984,0.006613051000001313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.373803711593082,0.0,0.0,28.747607423186164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.373803711593082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.888705494179247,0.0,0.0,27.777410988358493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.888705494179247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.888705494179247,0.0,0.0,0.0
mp-300763666,mp-758994,mp-757374,Ti3V(PO4)6,intercalation,P1,2.326261435999992,166.2588584140366,470.49589665409883,386.76157072195616,1094.4964601826678,0.014007291142858593,0.0754106423906249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157613314728473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.945679888370837,0.0,0.0,0.0,0.0,51.782719553483346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.472839944185418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157613314728473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1143552651511355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.686131590906813,0.0,0.0,0.0,0.0,50.74452636362725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.343065795453406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.686131590906813,0.0,0.0,0.0
mp-300765682,mp-754935,mp-755402,V3CrO8,intercalation,Cm,2.381094663333332,227.36319388494863,846.2950647813919,541.3732875978728,2015.108662356309,0.037556538802084205,0.06905293608630991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.78722777686004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4326074049601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.929075925620013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.656568291223195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.41751544326185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.552189430407731,0.0,0.0,0.0,13.104378860815462,0.0,0.0,0.0
